                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.2800,   113.7165,   113.5062,   172.0234,   113.5062,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0780,    25.0000,     0.0000,     0.0000,    29.4837,    82.0000,   332.3426,    84.6776,    88.8148,   664.8518,     0.2499,   820.1019,    58.4755,     5.0000,     0.0000,          E,          0,    0.56274,     6.0000,     3.7019,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.2898,   118.0000,   117.5472,   178.0711,   117.5472,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0717,    25.0000,     0.0000,     0.0000,    29.9304,    82.0000,   335.7468,    84.8701,    88.9746,   674.9253,     0.2487,   822.5573,    58.7685,     5.0000,     0.0000,          E,          0,    0.57505,     6.0000,     3.6036,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3013,   123.0000,   122.2642,   185.1193,   122.2642,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0656,    25.0000,     0.0000,     0.0000,    30.6790,    82.0000,   341.0952,    85.1765,    89.2223,   691.8055,     0.2465,   826.4279,    59.2505,     5.0000,     0.0000,          E,          0,    0.58670,     6.0000,     3.5034,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3127,   128.0000,   126.9811,   192.1580,   126.9811,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0607,    25.0000,     0.0000,     0.0000,    31.5182,    82.0000,   347.2160,    85.4641,    89.4914,   710.7307,     0.2443,   830.9965,    59.7181,     5.0000,     0.0000,          E,          0,    0.59663,     6.0000,     3.4139,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3243,   133.0000,   131.7647,   199.2839,   131.7647,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0565,    25.0000,     0.0000,     0.0000,    32.5687,    82.0000,   354.9883,    85.8479,    89.8225,   734.4194,     0.2417,   836.5944,    60.2044,     5.0000,     0.0000,          E,          0,    0.60364,     6.0000,     3.3366,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3362,   138.0000,   136.6667,   206.5754,   136.6667,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0529,    25.0000,     0.0000,     0.0000,    33.8528,    82.0000,   364.5807,    86.3687,    90.2175,   763.3752,     0.2388,   843.4016,    60.8138,     5.0000,     0.0000,          E,          0,    0.60775,     6.0000,     3.2701,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3480,   143.0000,   141.5686,   213.8513,   141.5686,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    35.5218,    82.0000,   377.1626,    87.0641,    90.7189,   801.0112,     0.2354,   851.9244,    61.6363,     5.0000,     0.0000,          E,          0,    0.60677,     6.0000,     3.2211,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3599,   148.0000,   146.4706,   221.1152,   146.4706,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0477,    25.0000,     0.0000,     0.0000,    37.2631,    82.0000,   390.7164,    87.8661,    91.2625,   840.2767,     0.2325,   861.5659,    62.4826,     5.0000,     0.0000,          E,          0,    0.60431,     6.0000,     3.1794,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3717,   153.0000,   151.3907,   228.3924,   151.3907,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0458,    25.0000,     0.0000,     0.0000,    39.2609,    82.0000,   406.2861,    88.7702,    91.8838,   885.3262,     0.2295,   872.8185,    63.4582,     5.0000,     0.0000,          E,          0,    0.59907,     6.0000,     3.1484,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3836,   158.0000,   156.3576,   235.7247,   156.3576,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0441,    25.0000,     0.0000,     0.0000,    41.5081,    82.0000,   423.8068,    89.7495,    92.5744,   936.0020,     0.2264,   885.4559,    64.5538,     5.0000,     0.0000,          E,          0,    0.59160,     6.0000,     3.1262,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3956,   163.0000,   161.3245,   243.0418,   161.3245,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0426,    25.0000,     0.0000,     0.0000,    43.9628,    82.0000,   442.8253,    90.7928,    93.3154,   991.3541,     0.2233,   899.2006,    65.7433,     5.0000,     0.0000,          E,          0,    0.58272,     6.0000,     3.1112,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.4074,   168.0000,   166.2914,   250.3450,   166.2914,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0414,    25.0000,     0.0000,     0.0000,    46.5627,    82.0000,   462.9316,    91.7170,    94.0912,  1049.9816,     0.2204,   914.0745,    66.9876,     5.0000,     0.0000,          E,          0,    0.57318,     6.0000,     3.1014,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.4193,   173.0000,   171.2583,   257.6321,   171.2583,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0404,    25.0000,     0.0000,     0.0000,    49.3759,    82.0000,   486.5902,    92.7624,    94.9510,  1113.4196,     0.2185,   930.1564,    68.3227,     5.0000,     0.0000,          E,          0,    0.56029,     6.0000,     3.1052,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.4311,   178.0000,   176.2252,   264.9043,   176.2252,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0395,    25.0000,     0.0000,     0.0000,    52.4829,    82.0000,   513.6247,    93.7834,    95.9025,  1183.4816,     0.2170,   948.3419,    70.7963,     5.0000,     0.0000,          E,          0,    0.54496,     6.0000,     3.1212,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.4383,   181.0298,   179.2349,   269.3028,   179.2349,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0390,    25.0000,     0.0000,     0.0000,    54.5415,    82.0000,   533.4206,    94.4923,    96.5662,  1229.9010,     0.2169,   961.0823,    72.9980,     5.0000,     0.0000,          E,          0,    0.53298,     6.0000,     3.1425,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3376,   138.6055,   137.2603,   207.4563,     1.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0525,    25.0000,     0.0000,     0.0000,    34.0241,    82.0000,   365.8651,    86.4382,    90.2692,   767.2370,     0.2384,   844.2865,    60.8959,     5.0000,     0.0000,          E,          0,    0.60803,     6.0000,     3.2630,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.3657,   150.4883,   148.9101,   224.7255,     0.9900,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0467,    25.0000,     0.0000,     0.0000,    38.2298,    82.0000,   398.2495,    88.3157,    91.5641,   862.0756,     0.2310,   867.0057,    62.9551,     5.0000,     0.0000,          E,          0,    0.60195,     6.0000,     3.1630,
126 bandymas        , 25000.0000,    10.0000, 15000.0000,     0.4383,   181.0298,   179.2349,   269.3028,   999.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0390,    25.0000,     0.0000,     0.0000,    54.5415,    82.0000,   533.4208,    94.4924,    96.5662,  1229.9016,     0.2169,   961.0824,    72.9981,     5.0000,     0.0000,          E,          0,    0.53298,     6.0000,     3.1425,
