                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.2812,   119.5635,   119.0222,   174.1623,   119.0222,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0776,    25.0000,     0.0000,     0.0000,    32.6156,    82.0000,   366.1901,    85.3825,    89.5454,   735.4768,     0.2489,   831.3387,    59.0093,     5.0000,     0.0000,          E,          0,    0.47561,     6.0000,     4.1696,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.2910,   124.0000,   123.2076,   180.2134,   123.2076,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0714,    25.0000,     0.0000,     0.0000,    33.1088,    82.0000,   369.9028,    85.5740,    89.7049,   746.5991,     0.2477,   833.8068,    59.3167,     5.0000,     0.0000,          E,          0,    0.48719,     6.0000,     4.0502,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3020,   129.0000,   127.9245,   187.0238,   127.9245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0655,    25.0000,     0.0000,     0.0000,    33.8214,    82.0000,   374.9305,    85.8251,    89.9169,   762.6681,     0.2458,   837.1560,    59.6553,     5.0000,     0.0000,          E,          0,    0.49882,     6.0000,     3.9296,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3132,   134.0000,   132.7451,   193.9757,   132.7451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0606,    25.0000,     0.0000,     0.0000,    34.6871,    82.0000,   381.2418,    86.0877,    90.1685,   782.1877,     0.2437,   841.4775,    60.0099,     5.0000,     0.0000,          E,          0,    0.50880,     6.0000,     3.8213,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3246,   139.0000,   137.6470,   201.0324,   137.6470,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0564,    25.0000,     0.0000,     0.0000,    35.8183,    82.0000,   389.6348,    86.4600,    90.4932,   807.6974,     0.2412,   847.0167,    60.5019,     5.0000,     0.0000,          E,          0,    0.51595,     6.0000,     3.7289,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3360,   144.0000,   142.5490,   208.0783,   142.5490,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0529,    25.0000,     0.0000,     0.0000,    37.1535,    82.0000,   399.6338,    86.9474,    90.8674,   837.8051,     0.2385,   853.5192,    61.0958,     5.0000,     0.0000,          E,          0,    0.52067,     6.0000,     3.6507,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3473,   149.0000,   147.4510,   215.1134,   147.4510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    38.7896,    82.0000,   411.9737,    87.5566,    91.3137,   874.6982,     0.2355,   861.2054,    61.8429,     5.0000,     0.0000,          E,          0,    0.52215,     6.0000,     3.5887,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3588,   154.0000,   152.3841,   222.1809,   152.3841,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0478,    25.0000,     0.0000,     0.0000,    40.5985,    82.0000,   426.0146,    88.3052,    91.8250,   915.4902,     0.2327,   870.3193,    62.6677,     5.0000,     0.0000,          E,          0,    0.52153,     6.0000,     3.5377,
326 bandymas        , 23000.0000,    10.0000, 16500.0000,     0.3702,   159.0000,   157.3510,   229.2858,   157.3510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0458,    25.0000,     0.0000,     0.0000,    42.6660,    82.0000,   442.1687,    89.1748,    92.4117,   962.1104,     0.2298,   881.0288,    63.6143,     5.0000,     0.0000,          E,          0,    0.51855,     6.0000,     3.4986,
