                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.2788,   132.1603,   130.9415,   172.6180,   130.9415,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0762,    25.0000,     0.0000,     0.0000,    38.4314,    82.0000,   434.2391,    84.5171,    88.9621,   866.6210,     0.2505,   821.5781,    57.8311,     5.0000,     0.0000,          E,          0,    0.39752,     6.0000,     4.6011,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.2888,   137.0000,   135.6863,   178.8112,   135.6863,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0698,    25.0000,     0.0000,     0.0000,    38.9468,    82.0000,   438.2261,    84.6951,    89.1093,   878.2441,     0.2495,   823.9032,    57.9226,     5.0000,     0.0000,          E,          0,    0.40803,     6.0000,     4.4641,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.2991,   142.0000,   140.5882,   185.2022,   140.5882,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0642,    25.0000,     0.0000,     0.0000,    39.7414,    82.0000,   443.8424,    84.9285,    89.2965,   896.1612,     0.2476,   826.8433,    58.1409,     5.0000,     0.0000,          E,          0,    0.41727,     6.0000,     4.3404,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3094,   147.0000,   145.4902,   191.5869,   145.4902,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0596,    25.0000,     0.0000,     0.0000,    40.6148,    82.0000,   449.9510,    85.1166,    89.4890,   915.8569,     0.2456,   830.1348,    58.4243,     5.0000,     0.0000,          E,          0,    0.42580,     6.0000,     4.2276,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3197,   152.0000,   150.3973,   197.9718,   150.3973,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0558,    25.0000,     0.0000,     0.0000,    41.7039,    82.0000,   457.8652,    85.3982,    89.7477,   940.4159,     0.2434,   834.5572,    58.7989,     5.0000,     0.0000,          E,          0,    0.43238,     6.0000,     4.1312,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3301,   157.0000,   155.3642,   204.4261,   155.3642,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0524,    25.0000,     0.0000,     0.0000,    43.0356,    82.0000,   467.6642,    85.7544,    90.0573,   970.4465,     0.2410,   839.8209,    59.2735,     5.0000,     0.0000,          E,          0,    0.43712,     6.0000,     4.0487,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3406,   162.0000,   160.3311,   210.8719,   160.3311,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0496,    25.0000,     0.0000,     0.0000,    44.7158,    82.0000,   480.1695,    86.2200,    90.4400,  1008.3348,     0.2381,   846.2915,    59.8956,     5.0000,     0.0000,          E,          0,    0.43916,     6.0000,     3.9843,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3510,   167.0000,   165.2980,   217.3111,   165.2980,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0474,    25.0000,     0.0000,     0.0000,    46.6088,    82.0000,   494.2899,    86.7805,    90.8583,  1051.0209,     0.2351,   853.4719,    60.6007,     5.0000,     0.0000,          E,          0,    0.43964,     6.0000,     3.9312,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3613,   172.0000,   170.2649,   223.7407,   170.2649,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0454,    25.0000,     0.0000,     0.0000,    48.6301,    82.0000,   509.2616,    87.4380,    91.3023,  1096.6012,     0.2322,   861.3868,    61.3489,     5.0000,     0.0000,          E,          0,    0.43934,     6.0000,     3.8851,
Vidutinis 1         , 18000.0000,     0.0000, 20000.0000,     0.3717,   177.0000,   175.2318,   230.1629,   175.2318,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0439,    25.0000,     0.0000,     0.0000,    50.9854,    82.0000,   527.4453,    88.2445,    91.8394,  1149.7131,     0.2294,   871.0993,    62.2305,     5.0000,     0.0000,          E,          0,    0.43637,     6.0000,     3.8557,
