                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.2807,   138.6452,   137.2992,   176.8613,   137.2992,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0759,    25.0000,     0.0000,     0.0000,    43.1511,    82.0000,   484.5619,    86.1842,    90.6515,   973.0506,     0.2490,   847.7673,    58.9531,     5.0000,     0.0000,          E,          0,    0.39595,     6.0000,     4.4019,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.2893,   143.0000,   141.5686,   182.3105,   141.5686,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0703,    25.0000,     0.0000,     0.0000,    43.6735,    82.0000,   488.5293,    86.3372,    90.7795,   984.8312,     0.2480,   849.8115,    59.0937,     5.0000,     0.0000,          E,          0,    0.40389,     6.0000,     4.3005,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.2993,   148.0000,   146.4706,   188.5622,   146.4706,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0649,    25.0000,     0.0000,     0.0000,    44.3633,    82.0000,   493.2983,    86.5046,    90.9226,  1000.3851,     0.2466,   852.0649,    59.2907,     5.0000,     0.0000,          E,          0,    0.41266,     6.0000,     4.1918,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3092,   153.0000,   151.3907,   194.8307,   151.3907,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0603,    25.0000,     0.0000,     0.0000,    45.2359,    82.0000,   499.5067,    86.6845,    91.1090,  1020.0617,     0.2448,   855.3328,    59.5641,     5.0000,     0.0000,          E,          0,    0.42008,     6.0000,     4.0962,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3192,   158.0000,   156.3576,   201.1532,   156.3576,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0564,    25.0000,     0.0000,     0.0000,    46.4079,    82.0000,   508.1143,    86.9600,    91.3629,  1046.4913,     0.2428,   859.7702,    59.9648,     5.0000,     0.0000,          E,          0,    0.42540,     6.0000,     4.0162,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3293,   163.0000,   161.3245,   207.4684,   161.3245,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0531,    25.0000,     0.0000,     0.0000,    47.8188,    82.0000,   518.6100,    87.3035,    91.6624,  1078.3059,     0.2405,   864.9798,    60.4649,     5.0000,     0.0000,          E,          0,    0.42897,     6.0000,     3.9494,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3393,   168.0000,   166.2914,   213.7775,   166.2914,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0502,    25.0000,     0.0000,     0.0000,    49.4397,    82.0000,   530.7708,    87.7013,    91.9983,  1114.8582,     0.2380,   870.8076,    61.0499,     5.0000,     0.0000,          E,          0,    0.43103,     6.0000,     3.8936,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3493,   173.0000,   171.2583,   220.0794,   171.2583,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0480,    25.0000,     0.0000,     0.0000,    51.3451,    82.0000,   545.1469,    88.2007,    92.3830,  1157.8243,     0.2354,   877.5448,    61.7515,     5.0000,     0.0000,          E,          0,    0.43122,     6.0000,     3.8504,
Trumpas 16          , 16000.0000,     5.0000, 22000.0000,     0.3593,   178.0000,   176.2252,   226.3746,   176.2252,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0460,    25.0000,     0.0000,     0.0000,    53.5090,    82.0000,   561.3536,    88.8419,    92.8177,  1206.6195,     0.2326,   885.4338,    62.5563,     5.0000,     0.0000,          E,          0,    0.42999,     6.0000,     3.8171,
