                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2489,   124.9364,   124.0910,   152.8673,   124.0910,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0759,    25.0000,     0.0000,     0.0000,    31.2774,    82.0000,   393.7171,    79.7136,    85.3437,   705.2993,     0.2791,   764.8766,    54.1789,     5.0000,     0.0000,          E,          0,    0.35017,     6.0000,     5.4670,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2565,   129.0000,   127.9245,   157.5574,   127.9245,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0704,    25.0000,     0.0000,     0.0000,    31.6097,    82.0000,   398.0363,    79.9230,    85.5048,   712.7927,     0.2792,   767.3443,    54.2453,     5.0000,     0.0000,          E,          0,    0.35815,     6.0000,     5.3174,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2661,   134.0000,   132.7451,   163.4518,   132.7451,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0645,    25.0000,     0.0000,     0.0000,    32.0810,    82.0000,   403.7440,    80.2131,    85.7215,   723.4219,     0.2791,   770.6528,    54.3287,     5.0000,     0.0000,          E,          0,    0.36769,     6.0000,     5.1447,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2759,   139.0000,   137.6470,   169.4397,   137.6470,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0596,    25.0000,     0.0000,     0.0000,    32.8103,    82.0000,   410.5920,    80.5501,    85.9744,   739.8662,     0.2775,   774.5262,    54.4790,     5.0000,     0.0000,          E,          0,    0.37614,     6.0000,     4.9896,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2856,   144.0000,   142.5490,   175.4226,   142.5490,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0554,    25.0000,     0.0000,     0.0000,    33.7495,    82.0000,   418.1137,    80.9159,    86.2522,   761.0453,     0.2747,   778.7926,    54.6827,     5.0000,     0.0000,          E,          0,    0.38368,     6.0000,     4.8504,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.2953,   149.0000,   147.4510,   181.4015,   147.4510,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0520,    25.0000,     0.0000,     0.0000,    34.8860,    82.0000,   426.1487,    81.3063,    86.5535,   786.6739,     0.2709,   783.4317,    54.9355,     5.0000,     0.0000,          E,          0,    0.39048,     6.0000,     4.7244,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.3051,   154.0000,   152.3841,   187.4116,   152.3841,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0491,    25.0000,     0.0000,     0.0000,    36.2153,    82.0000,   434.4170,    81.6980,    86.8750,   816.6503,     0.2660,   788.5709,    55.2345,     5.0000,     0.0000,          E,          0,    0.39688,     6.0000,     4.6077,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.3150,   159.0000,   157.3510,   193.4582,   157.3510,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0468,    25.0000,     0.0000,     0.0000,    37.6573,    82.0000,   442.9958,    82.1072,    87.2269,   849.1657,     0.2608,   794.3568,    55.5573,     5.0000,     0.0000,          E,          0,    0.40284,     6.0000,     4.4996,
16 bandymas         , 15000.0000,   -10.0000, 18000.0000,     0.3248,   164.0000,   162.3179,   199.4990,   162.3179,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0449,    25.0000,     0.0000,     0.0000,    39.3797,    82.0000,   455.0586,    82.5439,    87.5999,   888.0054,     0.2562,   800.4435,    55.9480,     5.0000,     0.0000,          E,          0,    0.40544,     6.0000,     4.4177,
