                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.2924,   138.7285,   137.3809,   179.2206,   137.3809,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0757,    25.0000,     0.0000,     0.0000,    43.5414,    82.0000,   471.3794,    85.7443,    89.4874,   981.8511,     0.2400,   830.9863,    59.5219,     5.0000,     0.0000,          E,          0,    0.34838,     6.0000,     5.0626,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3012,   143.0000,   141.5686,   184.6248,   141.5686,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0703,    25.0000,     0.0000,     0.0000,    44.0581,    82.0000,   474.5787,    85.8717,    89.6021,   993.5033,     0.2388,   832.7308,    59.6476,     5.0000,     0.0000,          E,          0,    0.35742,     6.0000,     4.9201,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3115,   148.0000,   146.4706,   190.9440,   146.4706,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0648,    25.0000,     0.0000,     0.0000,    44.6437,    82.0000,   478.5717,    85.9543,    89.7180,  1006.7076,     0.2377,   834.8164,    59.7799,     5.0000,     0.0000,          E,          0,    0.36764,     6.0000,     4.7661,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3218,   153.0000,   151.3907,   197.2798,   151.3907,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0602,    25.0000,     0.0000,     0.0000,    45.5359,    82.0000,   484.8977,    86.1530,    89.9053,  1026.8276,     0.2361,   838.0957,    60.0424,     5.0000,     0.0000,          E,          0,    0.37591,     6.0000,     4.6352,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3322,   158.0000,   156.3576,   203.6689,   156.3576,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0564,    25.0000,     0.0000,     0.0000,    46.7232,    82.0000,   493.4692,    86.4555,    90.1571,  1053.6005,     0.2342,   842.4365,    60.4262,     5.0000,     0.0000,          E,          0,    0.38233,     6.0000,     4.5236,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3426,   163.0000,   161.3245,   210.0491,   161.3245,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0530,    25.0000,     0.0000,     0.0000,    48.1234,    82.0000,   503.8797,    86.8345,    90.4566,  1085.1758,     0.2322,   847.5375,    60.8941,     5.0000,     0.0000,          E,          0,    0.38709,     6.0000,     4.4290,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3530,   168.0000,   166.2914,   216.4229,   166.2914,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    49.6548,    82.0000,   515.4797,    87.2821,    90.7913,  1119.7072,     0.2302,   853.3178,    61.4081,     5.0000,     0.0000,          E,          0,    0.39075,     6.0000,     4.3465,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3634,   173.0000,   171.2583,   222.7867,   171.2583,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0479,    25.0000,     0.0000,     0.0000,    51.6116,    82.0000,   530.2915,    87.9312,    91.2318,  1163.8323,     0.2278,   861.2693,    62.0953,     5.0000,     0.0000,          E,          0,    0.39183,     6.0000,     4.2846,
Vidutinis 20        , 18000.0000,    -5.0000, 22000.0000,     0.3738,   178.0000,   176.2252,   229.1440,   176.2252,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0460,    25.0000,     0.0000,     0.0000,    53.7714,    82.0000,   546.6615,    88.6141,    91.7140,  1212.5370,     0.2254,   870.0620,    62.8554,     5.0000,     0.0000,          E,          0,    0.39173,     6.0000,     4.2339,
