                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3066,   125.3146,   124.4478,   188.3793,   124.4478,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0775,    25.0000,     0.0000,     0.0000,    38.3312,    82.0000,   401.4340,    89.3909,    91.8881,   864.3615,     0.2322,   871.8905,    63.9120,     5.0000,     0.0000,          E,          0,    0.39453,     6.0000,     4.8077,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3173,   130.0000,   128.8680,   194.9701,   128.8680,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0713,    25.0000,     0.0000,     0.0000,    38.7655,    82.0000,   404.5309,    89.4244,    91.9827,   874.1549,     0.2314,   873.4271,    64.0405,     5.0000,     0.0000,          E,          0,    0.40781,     6.0000,     4.6344,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3291,   135.0000,   133.7255,   202.2018,   133.7255,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0654,    25.0000,     0.0000,     0.0000,    39.4750,    82.0000,   409.8232,    89.5802,    92.1648,   890.1539,     0.2302,   876.4432,    64.2865,     5.0000,     0.0000,          E,          0,    0.42019,     6.0000,     4.4705,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3409,   140.0000,   138.6274,   209.4862,   138.6274,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0607,    25.0000,     0.0000,     0.0000,    40.5653,    82.0000,   418.2089,    89.9282,    92.4729,   914.7420,     0.2286,   881.5717,    64.7469,     5.0000,     0.0000,          E,          0,    0.42918,     6.0000,     4.3358,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3528,   145.0000,   143.5294,   216.7594,   143.5294,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0567,    25.0000,     0.0000,     0.0000,    41.8150,    82.0000,   427.9548,    90.3548,    92.8250,   942.9205,     0.2269,   887.6207,    65.2874,     5.0000,     0.0000,          E,          0,    0.43640,     6.0000,     4.2191,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3646,   150.0000,   148.4314,   224.0169,   148.4314,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0533,    25.0000,     0.0000,     0.0000,    43.1925,    82.0000,   438.5463,    90.8665,    93.2254,   973.9843,     0.2251,   895.4081,    65.8872,     5.0000,     0.0000,          E,          0,    0.44241,     6.0000,     4.1159,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3765,   155.0000,   153.3775,   231.3274,   153.3775,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0504,    25.0000,     0.0000,     0.0000,    44.9532,    82.0000,   452.2549,    91.4334,    93.7537,  1013.6876,     0.2231,   906.1857,    66.6910,     5.0000,     0.0000,          E,          0,    0.44516,     6.0000,     4.0345,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3884,   160.0000,   158.3444,   238.6539,   158.3444,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0481,    25.0000,     0.0000,     0.0000,    47.0609,    82.0000,   468.9378,    92.1488,    94.3967,  1061.2166,     0.2209,   919.2440,    67.6732,     5.0000,     0.0000,          E,          0,    0.44495,     6.0000,     3.9728,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.4003,   165.0000,   163.3112,   245.9648,   163.3112,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0462,    25.0000,     0.0000,     0.0000,    49.2725,    82.0000,   487.9649,    92.9195,    95.1007,  1111.0874,     0.2196,   933.6672,    68.6903,     5.0000,     0.0000,          E,          0,    0.44258,     6.0000,     3.9264,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.4122,   170.0000,   168.2781,   253.2610,   168.2781,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0445,    25.0000,     0.0000,     0.0000,    51.7492,    82.0000,   509.2730,    93.7099,    95.8523,  1166.9355,     0.2182,   947.9976,    70.8952,     5.0000,     0.0000,          E,          0,    0.43839,     6.0000,     3.8935,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.4212,   173.7967,   172.0497,   258.7920,   172.0497,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0434,    25.0000,     0.0000,     0.0000,    53.7669,    82.0000,   528.1620,    94.3845,    96.4874,  1212.4346,     0.2178,   960.1301,    72.9982,     5.0000,     0.0000,          E,          0,    0.43319,     6.0000,     3.8820,
128 bandymas        , 25000.0000,    10.0000, 18000.0000,     0.3826,   157.5592,   155.9198,   235.0794,     1.0000,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0492,    25.0000,     0.0000,     0.0000,    45.9997,    82.0000,   460.3789,    91.7821,    94.0696,  1037.2856,     0.2219,   912.6019,    67.1780,     5.0000,     0.0000,          E,          0,    0.44546,     6.0000,     4.0003,
