                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3047,   138.8204,   137.4710,   189.0443,   137.4710,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0763,    25.0000,     0.0000,     0.0000,    46.2399,    82.0000,   485.5528,    89.3369,    92.1734,  1042.7021,     0.2328,   875.6260,    63.3025,     5.0000,     0.0000,          E,          0,    0.42023,     6.0000,     4.1440,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3136,   143.0000,   141.5686,   194.6085,   141.5686,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0709,    25.0000,     0.0000,     0.0000,    46.6175,    82.0000,   488.1544,    89.3373,    92.2341,  1051.2168,     0.2322,   876.6555,    63.3622,     5.0000,     0.0000,          E,          0,    0.42939,     6.0000,     4.0464,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3244,   148.0000,   146.4706,   201.2565,   146.4706,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0655,    25.0000,     0.0000,     0.0000,    47.3070,    82.0000,   493.1991,    89.4381,    92.3710,  1066.7656,     0.2312,   878.9946,    63.5464,     5.0000,     0.0000,          E,          0,    0.43848,     6.0000,     3.9453,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3351,   153.0000,   151.3907,   207.9205,   151.3907,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0609,    25.0000,     0.0000,     0.0000,    48.3362,    82.0000,   500.9934,    89.6707,    92.5981,  1089.9734,     0.2298,   882.8880,    63.8905,     5.0000,     0.0000,          E,          0,    0.44496,     6.0000,     3.8623,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3459,   158.0000,   156.3576,   214.6394,   156.3576,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0569,    25.0000,     0.0000,     0.0000,    49.6208,    82.0000,   510.8500,    90.0027,    92.8907,  1118.9410,     0.2283,   887.8696,    64.3484,     5.0000,     0.0000,          E,          0,    0.44952,     6.0000,     3.7922,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3567,   163.0000,   161.3245,   221.3478,   161.3245,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0536,    25.0000,     0.0000,     0.0000,    50.9707,    82.0000,   521.1006,    90.3900,    93.2017,  1149.3820,     0.2267,   893.6229,    64.8259,     5.0000,     0.0000,          E,          0,    0.45355,     6.0000,     3.7280,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3675,   168.0000,   166.2914,   228.0475,   166.2914,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0507,    25.0000,     0.0000,     0.0000,    52.5939,    82.0000,   533.5206,    90.8906,    93.5762,  1185.9843,     0.2249,   900.8173,    65.4234,     5.0000,     0.0000,          E,          0,    0.45555,     6.0000,     3.6763,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3783,   173.0000,   171.2583,   234.7363,   171.2583,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0484,    25.0000,     0.0000,     0.0000,    54.7324,    82.0000,   550.0903,    91.5963,    94.0866,  1234.2075,     0.2229,   910.4875,    66.2551,     5.0000,     0.0000,          E,          0,    0.45399,     6.0000,     3.6442,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3891,   178.0000,   176.2252,   241.4161,   176.2252,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0464,    25.0000,     0.0000,     0.0000,    57.0424,    82.0000,   567.9756,    92.2235,    94.6417,  1286.2970,     0.2208,   921.7950,    67.1504,     5.0000,     0.0000,          E,          0,    0.45146,     6.0000,     3.6190,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.3998,   183.0000,   181.1941,   248.0876,   181.1941,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0447,    25.0000,     0.0000,     0.0000,    59.4942,    82.0000,   587.5862,    92.8950,    95.2404,  1341.5839,     0.2190,   934.1417,    68.0929,     5.0000,     0.0000,          E,          0,    0.44774,     6.0000,     3.6018,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.4106,   188.0000,   186.1691,   254.7561,   186.1691,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0433,    25.0000,     0.0000,     0.0000,    62.2216,    82.0000,   610.9663,    93.6998,    95.9046,  1403.0875,     0.2177,   946.7079,    69.3154,     5.0000,     0.0000,          E,          0,    0.44152,     6.0000,     3.5994,
Ilgas 22            , 20000.0000,     5.0000, 22000.0000,     0.4213,   193.0000,   191.1443,   261.4146,   191.1443,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0420,    25.0000,     0.0000,     0.0000,    65.2378,    82.0000,   636.9237,    94.4712,    96.6315,  1471.1021,     0.2165,   960.7516,    71.8914,     5.0000,     0.0000,          E,          0,    0.43398,     6.0000,     3.6066,
